;POSTCODE_VAN;POSTCODE_TOT;Aantal Aansluitingen;%Leveringsrichting;%Fysieke status;%Defintieve aansl (NRM);%Soort aansluiting;Soort aansluiting Naam;SJV;%SJV laag tarief;%Slimme Meter;Gemiddeld aantal telwielen
636;1012HD;1012HE;72;100;75;100;50;1x35;2776;50;50;1,1
638;1012HG;1012HG;66;100;72,73;100;44;3x25;2870;13,64;9,09;1,6
640;1012HH;1012HH;19;100;100;100;47;1x25;4760;10,53;0;1,1
642;1012HJ;1012HJ;12;100;83,33;100;58;1x25;1598;66,67;66,67;1,5
644;1012HK;1012HL;59;100;91,53;100;36;1x25;4196;79,66;79,66;1,1
646;1012HM;1012HM;19;100;94,74;100;47;1x25;9924;68,42;63,16;1,2
648;1012HN;1012HR;14;100;85,71;100;64;3x25;8760;78,57;57,14;1,5
650;1012HS;1012HT;35;100;82,86;100;34;3x25;23798;65,71;25,71;1,6
651;1012HV;1012HW;38;100;100;100;45;3x25;18757;42,11;2,63;1,5
653;1012HX;1012HX;16;100;87,5;100;44;3x25;14451;43,75;0;1,4
655;1012HZ;1012HZ;12;100;91,67;100;42;3x25;32740;25;0;1,3
657;1012JA;1012JA;27;100;96,3;100;33;1x25;13863;29,63;14,81;1,3
659;1012JB;1012JB;40;100;72,5;100;45;1x50;8937;10;0;1,3
661;1012JC;1012JD;41;100;97,56;100;63;3x25;17491;19,51;0;1,2
663;1012JE;1012JE;19;100;94,74;100;42;1x25;12526;15,79;0;1,2
665;1012JG;1012JG;30;100;96,67;100;37;1x25;14183;26,67;3,33;1,2
667;1012JH;1012JH;23;100;91,3;100;43;1x25;13175;39,13;13,04;1,4
669;1012JJ;1012JL;22;100;95,45;100;55;3x25;43811;68,18;4,55;1,7
671;1012JM;1012JM;44;100;84,09;100;27;3x25;28865;52,27;6,82;1,6
673;1012JN;1012JN;36;100;52,78;100;50;3x25;15448;36,11;0;1,5
675;1012JP;1012JP;23;100;91,3;100;70;3x25;18173;47,83;0;1,6
677;1012JS;1012JS;20;100;80;100;35;3x25;18586;40;0;2
679;1012JT;1012JV;38;100;86,84;100;58;3x25;8605;18,42;0;1,5
680;1012JW;1012KC;27;100;92,59;100;33;3x25;11332;18,52;3,7;1,3
682;1012KD;1012KD;18;100;61,11;100;67;3x25;6262;27,78;5,56;1,3
684;1012KE;1012KE;12;100;100;100;25;3x25;14045;41,67;8,33;1,5
687;1012KK;1012KL;24;100;62,5;100;42;3x25;14165;25;0;1,3
688;1012KM;1012KM;16;100;81,25;100;50;3x25;14258;37,5;0;1,5
690;1012KN;1012KN;16;100;25;100;63;3x25;3850;56,25;0;2
692;1012KP;1012KP;12;100;58,33;100;58;3x25;20664;50;0;2
693;1012KR;1012KR;17;100;76,47;100;65;3x25;4729;29,41;0;1,3
694;1012KS;1012KS;14;100;85,71;100;36;1x35;17114;35,71;0;1,6
696;1012KT;1012KT;19;100;100;100;53;3x25;13629;63,16;31,58;1,5
698;1012KV;1012KV;37;100;86,49;100;38;3x25;7968;29,73;0;1,4
700;1012KW;1012KW;18;100;83,33;100;39;1x25;10363;27,78;0;1,4
702;1012KX;1012KX;10;100;60;100;50;3x25;18347;80;10;1,8
704;1012KZ;1012KZ;13;100;84,62;100;38;OBK;12891;30,77;0;1,6
705;1012LA;1012LB;27;100;66,67;100;41;1x50;8500;14,81;3,7;1,3
706;1012LC;1012LC;20;100;100;100;45;3x25;6978;25;5;1,5
708;1012LD;1012LE;22;100;59,09;100;27;3x25;8348;36,36;0;1,7
710;1012LG;1012LG;24;100;83,33;100;33;3x25;23348;45,83;0;1,5
711;1012LH;1012LH;17;100;64,71;100;35;3x25;27755;52,94;5,88;1,7
713;1012LJ;1012LJ;30;100;66,67;100;37;1x25;11747;43,33;3,33;1,7
714;1012LK;1012LK;35;100;85,71;100;51;3x25;16046;37,14;8,57;1,5
716;1012LL;1012LL;27;100;70,37;100;48;3x25;22491;70,37;22,22;2,1
718;1012LM;1012LM;25;100;76;100;60;3x25;10606;36;0;1,5
720;1012LN;1012LP;20;100;80;100;30;OBK;19973;30;5;1,6
721;1012LR;1012LR;22;100;100;100;32;3x25;17655;31,82;4,55;1,3
723;1012LS;1012LV;24;100;83,33;100;50;1x25;4620;8,33;0;1,1
725;1012LX;1012LX;39;100;100;100;69;3x25;6017;20,51;0;1,4
726;1012LZ;1012LZ;43;100;93,02;100;35;3x25;10889;25,58;0;1,3
728;1012MA;1012MA;26;100;88,46;100;35;1x50;13450;19,23;0;1,2
730;1012MB;1012MB;26;100;96,15;100;31;3x25;21324;30,77;3,85;1,3
732;1012MC;1012MC;28;100;92,86;100;46;3x25;14273;57,14;3,57;1,6
734;1012MD;1012MD;22;100;95,45;100;50;3x25;12660;40,91;4,55;1,5
736;1012ME;1012ME;11;100;100;100;45;3x25;24675;81,82;9,09;1,9
738;1012MG;1012MH;32;100;93,75;100;34;3x25;24791;53,13;0;1,7
740;1012MJ;1012MK;20;100;80;100;35;3x25;12089;20;0;1,2
742;1012ML;1012ML;39;100;97,44;100;44;1x25;9469;25,64;0;1,2
744;1012MN;1012MN;15;100;100;100;60;1x25;11058;33,33;6,67;1,3
746;1012MP;1012MR;40;100;97,5;100;58;3x25;19007;57,5;20;1,6
748;1012MS;1012MS;34;100;79,41;100;21;3x25;19403;44,12;0;1,7
750;1012MT;1012NB;96;100;96,88;100;63;1x25;9812;23,96;2,08;1,2
752;1012NC;1012NC;55;100;92,73;100;49;1x35;4394;9,09;0;1,2
754;1012ND;1012NE;71;100;64,79;100;39;3x25;3764;9,86;0;1,1
756;1012NG;1012NG;74;100;98,65;100;54;1x25;3408;9,46;0;1,1
758;1012NH;1012NH;57;100;98,25;100;58;1x25;4130;5,26;0;1,1
760;1012NJ;1012NJ;44;100;95,45;100;48;3x25;3565;18,18;4,55;1,2
762;1012NK;1012NK;46;100;93,48;100;59;3x25;3912;13,04;0;1,1
764;1012NL;1012NL;25;100;100;100;64;1x50;6146;20;0;1,5
766;1012NM;1012NM;29;100;93,1;100;48;3x25;11090;34,48;0;1,4
768;1012NN;1012NN;11;100;81,82;100;27;1x25;7243;27,27;0;1,3
770;1012NP;1012NP;20;100;70;100;40;3x25;22746;40;5;1,7
771;1012NS;1012NV;16;100;100;100;31;3x25;6801;18,75;0;1,2
772;1012NX;1012NX;19;100;47,37;100;63;3x25;27554;73,68;0;1,9
773;1012NZ;1012NZ;12;100;83,33;100;33;3x63;34040;83,33;8,33;2
775;1012PA;1012PA;11;100;72,73;100;36;3x50;47579;90,91;0;1,9
777;1012PB;1012PB;20;100;100;100;60;1x25;4405;30;0;1,3
779;1012PC;1012PD;17;100;82,35;100;24;3x80;36563;52,94;5,88;1,6
781;1012PE;1012PL;55;100;94,55;100;44;3x25;14897;40;0;1,5
783;1012PM;1012PM;29;100;93,1;100;41;3x25;11747;13,79;3,45;1,2
785;1012PN;1012PN;11;100;81,82;100;45;3x25;20898;9,09;0;1,2
787;1012PP;1012PS;28;100;96,43;100;46;1x25;7677;32,14;3,57;1,3
789;1012PT;1012PT;21;100;85,71;100;38;1x25;14518;33,33;0;1,4
791;1012PV;1012PV;69;100;95,65;100;41;1x25;7004;14,49;0;1,2
793;1012PW;1012PW;11;100;54,55;100;55;3x25;1946;9,09;0;1,2
795;1012PX;1012PZ;17;100;88,24;100;47;1x25;4329;17,65;0;1,1
796;1012RA;1012RA;14;100;100;100;50;1x25;4103;21,43;0;1,2
798;1012RB;1012RB;20;100;100;100;35;3x25;24591;45;20;1,5
800;1012RC;1012RC;10;100;70;100;40;3x25;8836;30;0;2
802;1012RD;1012RD;37;100;89,19;100;30;3x25;6872;13,51;0;1,4
803;1012RE;1012RE;20;100;95;100;55;3x25;13293;35;0;1,4
805;1012RG;1012RG;14;100;100;100;50;3x25;8538;21,43;0;1,4
807;1012RH;1012RJ;18;100;88,89;100;61;3x25;17089;55,56;0;1,9
809;1012RK;1012RK;35;100;97,14;100;34;3x25;9985;20;0;1,2
810;1012RL;1012RM;43;100;90,7;100;51;3x25;7652;25,58;0;1,3
812;1012RN;1012RN;13;100;100;100;54;1x25;5578;23,08;0;1,2
814;1012RP;1012RP;20;100;100;100;65;1x25;4277;45;0;1,5
816;1012RR;1012RR;36;100;80,56;100;36;3x25;4820;27,78;2,78;1,2
818;1012RS;1012RS;39;100;92,31;100;49;1x25;5264;23,08;0;1,4
820;1012RT;1012RT;27;100;96,3;100;44;3x25;9902;33,33;7,41;1,4
822;1012RV;1012RV;34;100;94,12;100;38;3x25;4875;17,65;0;1,2
824;1012RW;1012RW;22;100;100;100;45;3x25;10512;27,27;4,55;1,3
826;1012RX;1012RX;16;100;93,75;100;50;1x25;5360;6,25;0;1,3
828;1012RZ;1012RZ;25;100;88;100;40;3x25;22546;56;0;1,6
830;1012SB;1012SB;15;100;93,33;100;47;1x25;9429;13,33;0;1,2
832;1012SC;1012SC;24;100;100;100;58;3x25;5622;4,17;0;1
834;1012SE;1012SE;31;100;93,55;100;45;1x25;8257;19,35;0;1,3
836;1012SG;1012SH;35;100;82,86;100;37;3x25;13182;51,43;20;1,5
838;1012SJ;1012SJ;27;100;74,07;100;30;1x25;8364;33,33;3,7;1,5
840;1012SK;1012SK;11;100;81,82;100;36;1x25;7770;0;0;1,1
842;1012SL;1012SN;46;100;89,13;100;37;3x25;10556;34,78;10,87;1,4
844;1012SP;1012SP;25;100;100;100;44;3x25;14307;44;8;1,4
846;1012SR;1012SR;17;100;88,24;100;71;3x25;5839;23,53;0;1,2
848;1012ST;1012ST;20;100;85;100;50;3x25;6602;50;15;1,4
850;1012SV;1012SV;19;100;94,74;100;42;1x25;5942;15,79;0;1,2
852;1012SW;1012SW;23;100;82,61;100;52;3x25;7328;43,48;0;1,4
854;1012SX;1012SZ;13;100;84,62;100;54;3x25;6881;15,38;0;1,2
856;1012TA;1012TA;73;100;95,89;100;47;1x25;3627;12,33;0;1,2
857;1012TB;1012TB;15;100;80;100;40;1x25;5373;13,33;0;1,8
859;1012TC;1012TC;17;100;82,35;100;35;3x25;7236;23,53;11,76;1,5
861;1012TD;1012TD;22;100;95,45;100;50;3x25;5738;22,73;0;1,3
863;1012TE;1012TE;13;100;92,31;100;46;1x25;10795;30,77;0;1,3
865;1012TG;1012TH;13;100;84,62;100;46;3x25;9807;30,77;0;1,5
867;1012TJ;1012TK;40;100;87,5;100;30;OBK;6394;12,5;0;1,3
869;1012TL;1012TL;13;100;53,85;100;31;OBK;20244;30,77;0;1,4
871;1012TM;1012TM;27;100;55,56;100;30;3x25;20027;48,15;7,41;1,7
872;1012TN;1012TN;20;100;85;100;65;1x25;12412;25;0;1,2
874;1012TP;1012TP;13;100;7,69;100;69;3x25;10288;23,08;0;2
876;1012TR;1012TR;13;100;100;100;38;3x25;18161;23,08;0;1,5
877;1012TS;1012TS;32;100;90,63;100;44;1x25;8447;25;0;1,2
879;1012TT;1012TT;21;100;90,48;100;62;1x25;2406;4,76;0;1
881;1012TV;1012TV;33;100;96,97;100;61;1x25;9554;21,21;3,03;1,2
883;1012TW;1012TW;42;100;95,24;100;69;1x25;2543;16,67;2,38;1,2
885;1012TX;1012TX;11;100;100;100;55;1x35;4626;18,18;0;1,2
887;1012TZ;1012TZ;15;100;93,33;100;73;3x25;5565;6,67;0;1,1
888;1012VA;1012VA;21;100;95,24;100;67;3x25;20890;23,81;0;1,3
890;1012VB;1012VC;65;100;76,92;100;49;3x25;4406;13,85;0;1,3
891;1012VD;1012VD;22;100;86,36;100;41;1x25;4695;18,18;0;1,2
893;1012VE;1012VE;16;100;100;100;63;1x25;6176;18,75;0;1,2
895;1012VG;1012VG;52;100;86,54;100;42;1x25;5538;11,54;0;1,3
897;1012VH;1012VH;46;100;95,65;100;48;3x25;4136;17,39;10,87;1,1
899;1012VJ;1012VJ;16;100;81,25;100;44;1x25;3824;0;0;1
901;1012VK;1012VK;27;100;88,89;100;41;3x25;5312;3,7;0;1,1
903;1012VL;1012VM;37;100;94,59;100;68;1x25;3651;81,08;78,38;1,1
905;1012VN;1012VN;26;100;84,62;100;42;3x25;6659;11,54;0;1,2
907;1012VP;1012VP;36;100;83,33;100;50;3x25;7990;13,89;0;1,2
909;1012VR;1012VR;34;100;94,12;100;47;1x25;6632;26,47;8,82;1,2
911;1012VS;1012VS;11;100;100;100;45;1x25;8853;18,18;0;1,2
913;1012VT;1012VT;13;100;92,31;100;54;1x25;3467;7,69;0;1,1
915;1012VV;1012VV;25;100;100;100;64;1x25;2827;0;0;1,1
917;1012VW;1012VW;35;100;97,14;100;46;1x25;5572;8,57;0;1,1
919;1012VX;1012VX;38;100;94,74;100;45;3x25;8282;18,42;0;1,2
921;1012VZ;1012WE;25;100;92;100;44;3x25;6694;36;8;1,4
923;1012WG;1012WG;44;100;95,45;100;59;3x25;3492;9,09;0;1,2
924;1012WH;1012WH;16;100;93,75;100;69;1x25;4029;12,5;6,25;1
926;1012WJ;1012WJ;18;100;100;100;44;3x25;6233;38,89;22,22;1,3
928;1012WK;1012WK;13;100;92,31;100;54;3x25;6162;38,46;30,77;1
930;1012WL;1012WL;26;100;96,15;100;54;1x25;10895;7,69;0;1,1
932;1012WN;1012WN;19;100;84,21;100;58;3x25;5346;31,58;5,26;1,3
934;1012WP;1012WP;71;100;94,37;100;38;3x25;8123;22,54;0;1,4
936;1012WR;1012WR;16;100;68,75;100;50;3x25;13352;50;6,25;1,6
938;1012WS;1012WS;33;100;100;100;70;1x25;1385;3,03;3,03;1
939;1012WT;1012WT;33;100;100;100;88;1x25;1273;0;0;1
941;1012WV;1012WV;46;100;100;100;91;1x25;1350;4,35;0;1,2
943;1012WX;1012WX;26;100;73,08;100;54;3x25;10347;34,62;3,85;1,5
945;1012WZ;1012WZ;10;100;90;100;20;1x50;19790;60;0;1,9
947;1012XA;1012XB;23;100;95,65;100;35;3x50;52764;69,57;0;1,9
948;1012XC;1012XE;21;100;100;100;33;3x25;39740;66,67;0;1,7
950;1012XG;1012XJ;38;100;97,37;100;37;1x35;31626;47,37;2,63;1,6
952;1012XK;1012XK;38;100;97,37;100;24;1x25;5713;15,79;2,63;1,2
954;1012XL;1012XL;25;100;100;100;52;3x25;15028;40;16;1,3
956;1012XM;1012XM;16;100;87,5;100;31;3x25;12598;31,25;12,5;1,2
958;1012XN;1012XR;33;100;96,97;100;42;3x25;16614;66,67;6,06;1,6
960;1012XS;1012XW;18;100;88,89;100;61;1x25;9294;16,67;5,56;1,3
962;1012XX;1012ZD;22;100;95,45;100;77;1x25;2316;9,09;0;1,1
963;1012ZE;1012ZE;30;100;96,67;100;93;1x25;2179;3,33;0;1
965;1012ZG;1012ZG;19;100;100;100;95;1x25;2603;0;0;1
967;1012ZH;1012ZJ;46;100;58,7;100;57;1x25;1988;2,17;0;1,1
969;1012ZK;1012ZL;25;100;100;100;88;1x25;4378;16;0;1,2
970;1012ZZ;1013AA;23;100;52,17;100;35;1x25;9500;21,74;0;1,3
972;1013AB;1013AC;30;100;16,67;100;73;3x25;12852;6,67;0;1
973;1013AD;1013AD;315;100;88,57;100;54;1x35;3486;0,95;0;1
974;1013AE;1013AE;32;100;12,5;100;59;3x25;7076;12,5;0;1
976;1013AG;1013AG;97;100;100;100;95;1x25;2498;6,19;0;1,1
977;1013AH;1013AH;45;100;15,56;100;67;3x25;5068;13,33;0;1,7
979;1013AJ;1013AJ;14;100;7,14;100;29;3x25;9044;14,29;0;
980;1013AK;1013AK;27;100;77,78;100;44;3x25;4596;18,52;14,81;1
981;1013AL;1013AL;102;100;99,02;100;82;1x35;3424;5,88;1,96;1,1
982;1013AM;1013AM;16;100;75;100;25;3x25;8025;37,5;0;1,3
983;1013AN;1013AP;60;100;48,33;100;42;3x25;10680;35;13,33;1,3
985;1013AR;1013AR;18;100;61,11;100;50;3x25;14926;16,67;5,56;1,5
987;1013AS;1013AS;137;100;98,54;100;57;3x25;4014;7,3;0;1,1
988;1013AT;1013AV;44;100;86,36;100;80;1x25;1733;9,09;2,27;1
989;1013AW;1013AW;161;100;98,14;100;62;1x35;3248;1,86;0;1,1
990;1013AX;1013AZ;73;94,52;87,67;100;75;1x50;5378;8,22;1,37;1,2
992;1013BA;1013BB;20;100;50;100;35;3x25;24805;55;10;2
994;1013BC;1013BD;56;100;89,29;100;71;3x25;8548;78,57;73,21;1,8
995;1013BE;1013BE;36;100;69,44;100;67;3x25;10102;8,33;0;1,3
996;1013BG;1013BG;22;100;54,55;100;18;3x25;5742;27,27;4,55;1,4
998;1013BH;1013BH;302;100;100;100;49;1x50;3579;0;0;1
999;1013BJ;1013BJ;12;100;58,33;100;25;3x63;22066;41,67;0;1,8
1001;1013BK;1013BL;40;100;70;100;53;3x25;12823;40;7,5;1,8
1002;1013BM;1013BP;35;100;91,43;100;77;1x35;3046;5,71;2,86;1
1004;1013BR;1013BR;43;100;97,67;100;86;1x35;3055;0;0;1,1
1006;1013BS;1013BV;126;100;92,06;100;72;3x25;5625;5,56;0,79;1,1
1008;1013BW;1013BW;16;100;100;100;88;1x25;2219;6,25;0;1,1
1009;1013BX;1013BX;164;100;98,17;100;66;3x25;5686;4,27;2,44;1,1
1011;1013BZ;1013BZ;177;100;98,87;100;72;1x25;2696;3,95;1,13;1,1
1013;1013CA;1013CA;43;100;100;100;84;3x25;1409;4,65;2,33;1
1015;1013CB;1013CB;21;100;100;100;76;1x25;3573;9,52;0;1,1
1017;1013CC;1013CC;43;100;100;100;88;3x25;2159;9,3;4,65;1,9
1019;1013CD;1013CD;24;100;100;100;58;3x25;2267;8,33;0;1,1
1021;1013CE;1013CE;13;100;92,31;100;54;3x25;1514;7,69;0;1,1
1023;1013CG;1013CG;94;100;98,94;100;94;1x35;4100;2,13;2,13;1,1
1025;1013CH;1013CH;41;100;97,56;100;93;1x25;2343;4,88;0;1,1
1026;1013CJ;1013CJ;50;100;98;100;94;1x25;2505;4;0;1,1
1028;1013CK;1013CK;20;100;95;100;90;3x25;2027;0;0;1,9
1030;1013CL;1013CL;51;100;100;100;94;3x25;2252;1,96;0;1,9
1032;1013CM;1013CM;60;100;100;100;93;1x25;2144;3,33;0;1,1
1034;1013CP;1013CP;17;100;0;100;94;3x25;3089;0;0;
1035;1013CR;1013CR;59;100;69,49;100;83;3x25;3689;5,08;0;1,1
1037;1013CS;1013CS;58;100;100;100;95;1x25;2271;3,45;1,72;1
1038;1013CT;1013CT;34;100;100;100;97;1x25;2121;2,94;0;1
1040;1013CW;1013CW;42;100;97,62;100;81;3x25;3517;4,76;2,38;1
1042;1013CX;1013CX;22;100;90,91;100;45;3x25;17775;72,73;9,09;1,8
1044;1013CZ;1013CZ;11;100;100;100;91;3x25;3957;0;0;1
1045;1013DA;1013DA;20;100;95;100;100;3x25;2314;5;0;1,1
1047;1013DB;1013DB;31;100;100;100;97;3x25;2516;3,23;0;1,1
1049;1013DC;1013DC;27;100;100;100;93;3x25;3263;3,7;0;1,2
1051;1013DD;1013DD;32;100;100;100;97;3x25;2753;0;0;1,1
1053;1013DE;1013DG;28;100;82,14;100;71;1x35;3059;0;0;1,1
1055;1013DH;1013DH;25;100;96;100;88;1x35;1306;0;0;1
1057;1013DJ;1013DJ;52;100;96,15;100;58;1x35;2320;5,77;3,85;1
1059;1013DK;1013DK;18;100;94,44;100;72;1x25;2504;5,56;5,56;1
1061;1013DL;1013DL;25;100;80;100;80;1x35;2641;0;0;1,2
1063;1013DM;1013DM;27;100;92,59;100;89;1x35;2064;0;0;1
1065;1013DN;1013DN;20;100;80;100;45;1x35;3759;0;0;1
1067;1013DP;1013DP;11;100;100;100;82;3x25;1953;9,09;0;1,5
1069;1013DR;1013DR;12;100;100;100;100;3x25;3286;8,33;0;1,2
1071;1013DS;1013DS;18;100;100;100;100;3x25;1906;5,56;0;1,1
1073;1013DT;1013DT;32;100;100;100;53;3x25;1701;0;0;1,1
1075;1013DV;1013DV;40;100;75;100;58;1x25;1209;2,5;2,5;1,1
1077;1013DW;1013DW;31;100;100;100;97;1x25;1059;0;0;1
1079;1013DX;1013DX;33;100;100;100;70;3x25;1587;3,03;0;1,1
1081;1013DZ;1013DZ;28;100;92,86;100;89;3x25;1737;3,57;0;1
1083;1013EA;1013EA;31;100;93,55;100;61;1x25;2819;9,68;0;1,1
1085;1013EB;1013EB;15;100;100;100;53;1x25;3026;6,67;0;1,1
1087;1013EC;1013EC;97;100;96,91;100;32;1x25;3637;5,15;1,03;1
1089;1013ED;1013ED;29;100;72,41;100;34;1x35;3857;31,03;10,34;1,3
1091;1013EE;1013EE;33;100;100;100;67;1x25;5563;15,15;9,09;1,1
1093;1013EG;1013EG;51;100;100;100;92;1x25;1849;0;0;1
1095;1013EH;1013EH;21;100;100;100;48;1x25;15574;9,52;0;1,2
1097;1013EJ;1013EJ;32;100;100;100;78;1x25;4282;6,25;0;1,1
1099;1013EK;1013EK;13;100;100;100;77;1x25;3367;23,08;0;1,3
1101;1013EL;1013EL;39;100;92,31;100;64;1x25;7350;23,08;2,56;1,2
1103;1013EM;1013EM;40;100;92,5;100;63;1x25;5841;20;2,5;1,3
1105;1013EN;1013EN;14;100;100;100;64;1x25;7648;21,43;0;1,2
1107;1013EP;1013EP;10;100;100;100;80;1x25;8812;20;0;1,3
1109;1013ER;1013ER;41;100;95,12;100;46;1x25;8735;21,95;0;1,3
1110;1013ES;1013ES;46;100;91,3;100;41;1x25;9414;26,09;6,52;1,2
1112;1013ET;1013ET;25;100;96;100;68;1x25;7468;8;0;1,3
1114;1013EV;1013EV;20;100;100;100;65;1x25;5825;40;25;1,2
1116;1013EW;1013EW;25;100;96;100;56;3x25;10290;8;4;1,3
1118;1013EX;1013EX;19;100;57,89;100;32;1x25;14444;31,58;0;1,4
1120;1013EZ;1013EZ;24;100;100;100;79;1x25;3512;16,67;0;1,2
1122;1013GA;1013GA;35;100;85,71;100;43;1x25;7361;14,29;2,86;1,3
1124;1013GB;1013GB;13;100;100;100;85;1x25;2130;0;0;1
1126;1013GC;1013GC;16;100;100;100;81;1x25;2698;0;0;1
1128;1013GD;1013GD;18;100;94,44;100;67;1x25;2901;0;0;1
1130;1013GE;1013GE;44;100;97,73;100;43;1x25;4150;4,55;4,55;1,1
1132;1013GG;1013GG;31;100;100;100;61;1x25;2167;3,23;0;1,1
1134;1013GH;1013GH;20;100;95;100;85;1x25;5734;10;5;1,1
1136;1013GJ;1013GJ;18;100;100;100;89;1x25;1617;0;0;1
1138;1013GK;1013GK;26;100;84,62;100;73;1x25;2405;0;0;1
1140;1013GL;1013GL;64;100;93,75;100;55;1x25;3618;12,5;4,69;1,1
1142;1013GM;1013GM;246;100;97,97;100;52;3x25;2963;17,89;11,38;1,2
1144;1013GN;1013GN;41;100;90,24;100;51;1x25;2748;4,88;4,88;1
1146;1013GP;1013GP;22;100;100;100;50;1x25;2393;4,55;0;1
1148;1013GR;1013GR;18;100;100;100;50;3x25;8228;22,22;0;1,4
1150;1013GS;1013GS;64;100;82,81;100;44;3x25;3539;9,38;3,13;1,1
1152;1013GT;1013GT;30;100;73,33;100;37;1x25;3161;26,67;13,33;1,1
1154;1013GV;1013GW;52;100;90,38;100;48;1x25;2171;5,77;0;1,1
1156;1013GX;1013GX;41;100;95,12;100;46;1x25;4115;4,88;0;1,2
1158;1013GZ;1013GZ;28;100;100;100;75;3x25;3792;3,57;0;1,2
1160;1013HA;1013HA;50;100;84;100;60;3x25;4712;14;0;1,2
1162;1013HB;1013HB;45;100;97,78;100;60;1x25;2669;4,44;2,22;1,1
1164;1013HC;1013HC;47;100;93,62;100;70;3x25;3508;17,02;2,13;1,3
1166;1013HD;1013HD;40;100;97,5;100;53;1x25;4128;12,5;0;1,2
1168;1013HE;1013HE;112;100;98,21;100;61;3x25;3684;9,82;0,89;1,1
1170;1013HG;1013HG;61;100;90,16;100;46;1x25;5020;14,75;3,28;1,2
1172;1013HH;1013HJ;20;100;90;100;85;3x25;2444;0;0;1
1174;1013HK;1013HK;15;100;100;100;73;1x25;3759;13,33;0;1,1
1176;1013HL;1013HL;26;100;92,31;100;69;1x25;2012;26,92;30,77;1
1178;1013HM;1013HM;25;100;88;100;88;1x25;1388;0;0;1
1180;1013HN;1013HP;72;100;91,67;100;58;1x25;4668;18,06;9,72;1,1
1182;1013HR;1013HR;27;100;100;100;81;1x25;4337;29,63;14,81;1,2
1184;1013HS;1013HS;95;98,95;95,79;100;52;1x35;4319;53,68;52,63;1,2
1186;1013HT;1013HT;56;100;94,64;100;88;1x25;2595;42,86;39,29;1,1
1188;1013HV;1013HV;37;100;97,3;100;89;1x25;1886;24,32;21,62;1
1190;1013HW;1013HW;36;100;100;100;58;1x25;2847;5,56;2,78;1
1192;1013HX;1013HX;37;100;97,3;100;86;1x25;2308;0;0;1
1194;1013HZ;1013HZ;30;100;83,33;100;67;1x25;5616;20;6,67;1,3
1196;1013JA;1013JA;23;100;95,65;100;65;1x25;4212;17,39;8,7;1,2
1198;1013JB;1013JB;11;100;100;100;82;3x25;6442;9,09;0;1,2
1199;1013JC;1013JC;21;100;90,48;100;33;3x25;8183;23,81;0;1,4
1201;1013JD;1013JD;43;100;83,72;100;42;1x25;4500;9,3;0;1,3
1203;1013JE;1013JE;30;100;100;100;57;1x25;8653;20;0;1,2
1205;1013JG;1013JG;35;100;100;100;66;1x25;2727;5,71;0;1,2
1207;1013JH;1013JH;32;100;100;100;63;1x25;5823;3,13;0;1
1209;1013JJ;1013JJ;41;100;95,12;100;51;1x25;5370;19,51;0;1,2
1211;1013JK;1013JK;45;100;95,56;100;51;1x25;9140;17,78;2,22;1,3
1213;1013JL;1013JL;62;100;95,16;100;66;1x25;2423;1,61;0;1
1215;1013JM;1013JM;54;100;85,19;100;69;1x25;2358;3,7;0;1
1217;1013JN;1013JN;31;100;96,77;100;77;1x25;2277;3,23;0;1,1
1219;1013JP;1013JP;28;100;100;100;82;1x25;1812;3,57;0;1
1221;1013JR;1013JR;48;100;66,67;100;44;3x25;2831;2,08;0;1,1
1223;1013JS;1013JS;18;100;94,44;100;72;1x25;2504;0;5,56;1
1225;1013JT;1013JT;29;100;96,55;100;83;1x25;1669;3,45;0;1
1227;1013JV;1013JV;59;100;84,75;100;73;1x25;2225;0;0;1
1229;1013JW;1013JW;27;100;100;100;89;1x25;2299;3,7;0;1
1231;1013JX;1013JX;31;100;87,1;100;35;1x50;2347;9,68;0;1,1
1233;1013JZ;1013JZ;16;100;100;100;63;1x25;11057;18,75;6,25;1,1
1235;1013KA;1013KA;24;100;91,67;100;63;1x25;6027;8,33;0;1,2
1237;1013KB;1013KB;33;100;78,79;100;52;1x25;5067;18,18;0;1,2
1239;1013KC;1013KC;41;100;97,56;100;44;1x25;5154;19,51;4,88;1,2
1241;1013KD;1013KD;26;100;92,31;100;69;1x25;6783;15,38;3,85;1,1
1243;1013KE;1013KE;15;100;100;100;60;1x25;7651;20;0;1,2
1245;1013KG;1013KG;19;100;94,74;100;42;3x25;6671;26,32;5,26;1,4
1247;1013KH;1013KH;23;100;86,96;100;39;1x25;10679;17,39;0;1,2
1249;1013KJ;1013KK;19;100;73,68;100;58;1x35;2379;52,63;52,63;1
1251;1013KL;1013KL;17;100;100;100;35;1x25;2248;64,71;58,82;1,6
1252;1013KM;1013KN;54;100;83,33;100;56;3x25;2580;5,56;0;1,1
1254;1013KP;1013KP;54;100;94,44;100;61;3x25;2169;3,7;0;1,5
1256;1013KR;1013KR;34;100;88,24;100;65;1x25;2113;5,88;0;1
1258;1013KS;1013KS;120;100;97,5;100;32;1x50;2652;5;1,67;1,6
1260;1013KT;1013KT;30;100;93,33;100;53;1x25;3960;20;13,33;1,1
1262;1013KV;1013KV;38;100;100;100;95;3x25;4841;13,16;2,63;2
1264;1013KW;1013KW;96;100;100;100;47;1x25;2806;4,17;0;1,1
1266;1013KX;1013KX;50;100;98;100;90;3x25;3733;4;0;2
